,gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
1442,1702178516,,,,CC_BY_4_0,1991-10-15T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:26108,26108,,Alfred Granmo;Jan Erik Eriksen,http://www.wikidata.org/entity/Q100935763;http://www.wikidata.org/entity/Q36502508,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,1810ff1a-e74a-11e4-9a17-00155d012a60,,,,,1991-08-11,,223,223,1991,8,11,,"Tørre, fattige hei-samfunn",,,,,,,,,,EUROPE,,,,NO,Nordland,Narvik,,"Mellom Kjørris- og Gautelisvatn, V for veien",,,,,,,,,68.0621618,17.7214216,707.0,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Lycopodium annotinum ssp. alpestre,,,Alfred Granmo;Jan Erik Eriksen,http://www.wikidata.org/entity/Q100935763;http://www.wikidata.org/entity/Q36502508,1991-08-11T00:00:00,,,,,,10888732,,,,,,Lycopodium annotinum subsp. alpestre (C.Hartm.) Á.Löve & D.Löve,,,,,,,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,,Lycopodiaceae,,,,Spinulum,Lycopodium,,,annotinum,alpestre,,SUBSPECIES,,,,SYNONYM,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:31:58.187Z,920.0,,,,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,6319738,10888732,6,7707728,245,421,6725,9792913,,3992189,Spinulum annotinum,Spinulum annotinum subsp. alpestre (Hartm.) Uotila,Lycopodium annotinum ssp. alpestre,,EML,2024-06-24T12:31:58.187Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,NOR,Norway,NOR.10_1,Nordland,NOR.10.25_1,Narvik,,,
1443,1702225710,,,,CC_BY_4_0,2010-07-15T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:336215,336215,,Torstein Engelskjøn;Gunnar Bråthen;Bernard Ragvin,http://www.wikidata.org/entity/Q107137146,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1965-06-30,,181,181,1965,6,30,,,,,,,,,,,,EUROPE,,,,NO,Møre og Romsdal,Ørsta,,"Ørsta: Lyngefjell, W-sida mot det indre av Masdal, i en av de store bekkeravinene uterodert i moreneterreng.",,,,,,,,,62.21485,6.35549,23302.0,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Epilobium hornemannii,,,Sven Snogerup,http://www.wikidata.org/entity/Q5815347,2005-01-01T00:00:00,,,,,,3189153,,,,,,Epilobium hornemannii Rchb.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,Onagraceae,,,,Epilobium,Epilobium,,,hornemannii,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:23.663Z,450.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,3189153,3189153,6,7707728,220,690,2430,3189067,,3189153,Epilobium hornemannii,Epilobium hornemannii Rchb.,Epilobium hornemannii,,EML,2024-06-24T12:32:23.663Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,NOR,Norway,NOR.8_1,Møre og Romsdal,NOR.8.20_1,Ørsta,,,NE
1444,2867583331,,,,CC_BY_4_0,2019-11-15T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:865501,865501,,R. E. Fridtz,http://www.wikidata.org/entity/Q101069260,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,1135510e-e74b-11e4-8512-00155d012a60,,,,,1914-08-11,,223,223,1914,8,11,,,,,,,,,,,,EUROPE,,,,NO,Troms og Finnmark,Bardu,,Veltkletten (Amtsk.); Salangdalen; Bardo,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Carex paupercula,,,R. E. Fridtz,http://www.wikidata.org/entity/Q101069260,1914-08-11T00:00:00,,,,,,3582717,,,,,,Carex paupercula Michx.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Cyperaceae,,,,Carex,Carex,,,paupercula,,,SPECIES,,,,SYNONYM,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:44.044Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage,false,false,3584166,3582717,6,7707728,196,1369,7708,2721893,,2726416,Carex magellanica,Carex magellanica subsp. irrigua (Wahlenb.) Hiitonen,Carex paupercula,,EML,2024-06-24T12:32:44.044Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
1445,2867540309,,,,CC_BY_4_0,2019-11-15T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:865191,865191,,M. N. Blytt,http://www.wikidata.org/entity/Q2037491,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,10c5cafa-e74b-11e4-b1c4-00155d012a60,,,,,,,,,,,,,,,,,,,,,,,EUROPE,,,,NO,Trøndelag,Trondheim,,Throndhjem,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Carex paleacea,,,M. N. Blytt,http://www.wikidata.org/entity/Q2037491,,,,,,,2727181,,,,,,Carex paleacea Schreb. ex Wahlenb.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Cyperaceae,,,,Carex,Carex,,,paleacea,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:42.299Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage,false,false,2727181,2727181,6,7707728,196,1369,7708,2721893,,2727181,Carex paleacea,Carex paleacea Schreb. ex Wahlenb.,Carex paleacea,,EML,2024-06-24T12:32:42.299Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,LC
1446,1701824992,,,,CC_BY_4_0,2015-05-04T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:2304061,2304061,,,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,f1c11770-b173-40ea-889e-e494c29fb76c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,Plantae,,,,,,,,Plantae,,,,,,,,,,,,,,,,KINGDOM,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:41.223Z,,,,,,,StillImage,false,false,6,6,6,,,,,,,,,Plantae,,,EML,2024-06-24T12:32:41.223Z,2024-06-24T12:08:52.354Z,,,null,false,,EUROPE,,,,,,,,,NE
1447,2867515176,,,,CC_BY_4_0,2020-10-02T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:842146,842146,,E. Poulsson,http://www.wikidata.org/entity/Q6055113,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,f146b6d0-e74a-11e4-a484-00155d012a60,,,,,1879-09,,,,1879,9,,,,,,,,,,,,,EUROPE,,,,NO,Viken,,,Eker,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Euphrasia officinalis,,,E. Poulsson,http://www.wikidata.org/entity/Q6055113,1879-09-01T00:00:00,,,,,,8106874,,,,,,Euphrasia officinalis L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Orobanchaceae,,,,Euphrasia,Euphrasia,,,officinalis,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:43.915Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage,false,false,8106874,8106874,6,7707728,220,408,6651,3171955,,8106874,Euphrasia officinalis,Euphrasia officinalis L.,Euphrasia officinalis,,EML,2024-06-24T12:32:43.915Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
1448,1701814321,,,,CC_BY_4_0,2015-05-19T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:2139757,2139757,,Andersen,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,eea95167-afe8-4c02-82d6-e40d664f30ac,,,,,,,,,,,,,,,,,,,,,,,EUROPE,,,,IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sedum album,,,Andersen,,,,,,,,5362008,,,,,,Sedum album L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,Crassulaceae,,,,Sedum,Sedum,,,album,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:44.478Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage,false,false,5362008,5362008,6,7707728,220,7219248,2406,5361975,,5362008,Sedum album,Sedum album L.,Sedum album,,EML,2024-06-24T12:32:44.478Z,2024-06-24T12:08:52.354Z,true,,null,false,EUROPE,EUROPE,,,,,,,,,NE
1449,3127394943,,,,CC_BY_4_0,2020-12-19T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:932883,932883,,Fr. Jebe,http://www.wikidata.org/entity/Q21516971,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,dd9005de-e74e-11e4-9d6b-00155d012a60,,,,,1912-07-07,,189,189,1912,7,7,,,,,,,,,,,,EUROPE,,,,NO,Vestland,Voss,,Hardanger: Eide i Granvin,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Pilosella officinarum,,,Fr. Jebe,http://www.wikidata.org/entity/Q21516971,1912-07-07T00:00:00,,,,,,7874303,,,,,,"Pilosella officinarum F.W.Schultz & Sch.Bip., 1862",,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,,,,Pilosella,Pilosella,,,officinarum,,,SPECIES,,,,DOUBTFUL,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:45.707Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage,false,false,7874303,7874303,6,7707728,220,414,3065,8179194,,7874303,Pilosella officinarum,"Pilosella officinarum F.W.Schultz & Sch.Bip., 1862",Pilosella officinarum,,EML,2024-06-24T12:32:45.707Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
1450,1701786499,,,,CC_BY_4_0,1996-10-02T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:123739,123739,,Jan Erik Eriksen,http://www.wikidata.org/entity/Q100935763,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1996-06-07,,159,159,1996,6,7,,"Smal stripe med kalkrik tørreng i kant av åker, med bl.a. Centaurea scabiosa, Artemisia campestris, Origanum",,,,,,,,,,EUROPE,,,,NO,Viken,Hole,,"Like S for Kroksundøygarden, rett ved veien.",,,,,,,,,60.0695,10.2927,71.0,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Polygala amarella,,,Jan Erik Eriksen,http://www.wikidata.org/entity/Q100935763,1996-06-07T00:00:00,,,,,,7293605,,,,,,Polygala amarella Crantz,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,,Polygalaceae,,,,Polygala,Polygala,,,amarella,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:10.751Z,95.0,5.0,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,7293605,7293605,6,7707728,220,1370,2417,3191366,,7293605,Polygala amarella,Polygala amarella Crantz,Polygala amarella,,EML,2024-06-24T12:32:10.751Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,NOR,Norway,NOR.4_1,Buskerud,NOR.4.8_1,Hole,,,NE
1451,1702225998,,,,CC_BY_4_0,2010-09-13T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:336688,336688,,S. K. Selland,http://www.wikidata.org/entity/Q21608648,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1911-07-25,,206,206,1911,7,25,,,,,,,,,,,,EUROPE,,,,NO,Vestland,Voss,,Hardanger: Granvin; Nyastøl,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Epilobium palustre,,,Ilkka Kytövuori,http://www.wikidata.org/entity/Q21518249,1982-01-01T00:00:00,,,,,,3189080,,,,,,Epilobium palustre L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Myrtales,,Onagraceae,,,,Epilobium,Epilobium,,,palustre,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:22.626Z,590.0,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage,false,false,3189080,3189080,6,7707728,220,690,2430,3189067,,3189080,Epilobium palustre,Epilobium palustre L.,Epilobium palustre,,EML,2024-06-24T12:32:22.626Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,LC
1452,1702415195,,,,CC_BY_4_0,2002-01-07T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:756377,756377,,J. M. Norman,http://www.wikidata.org/entity/Q1786150,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1884-08-21,,234,234,1884,8,21,,,,,,,,,,,,EUROPE,,,,NO,Troms og Finnmark,Lebesby,,Laksfjord: Lille Porsanger,,,,,,,,,70.6771,26.3907,7106.0,,,,,,,,,,,,GS,,,,,,,,,,,,,,,,,,,,Tussilago farfara,,,J. M. Norman,http://www.wikidata.org/entity/Q1786150,1884-08-21T00:00:00,,,,,,3149879,,,,,,Tussilago farfara L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,,,,Tussilago,Tussilago,,,farfara,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:42.649Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,3149879,3149879,6,7707728,220,414,3065,3149878,,3149879,Tussilago farfara,Tussilago farfara L.,Tussilago farfara,,EML,2024-06-24T12:32:42.649Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,NOR,Norway,NOR.5_1,Finnmark,NOR.5.10_1,Lebesby,,,NE
1453,1701896092,,,,CC_BY_4_0,2003-10-29T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:534270,534270,,F. Wischmann,http://www.wikidata.org/entity/Q5450690,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1986-10-24,,297,297,1986,10,24,,,,,,,,,,,,EUROPE,,,,NO,Viken,Ringerike,,Ringerike: Ådal: SW-siden av Grøterudberget,,,,,,,,,60.4543,10.0816,707.0,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Sedum album,,,F. Wischmann,http://www.wikidata.org/entity/Q5450690,1986-10-24T00:00:00,,,,,,5362008,,,,,,Sedum album L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,Crassulaceae,,,,Sedum,Sedum,,,album,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:30.621Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,true,false,5362008,5362008,6,7707728,220,7219248,2406,5361975,,5362008,Sedum album,Sedum album L.,Sedum album,,EML,2024-06-24T12:32:30.621Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,NOR,Norway,NOR.4_1,Buskerud,NOR.4.18_1,Ringerike,,,NE
1454,1702055379,,,,CC_BY_4_0,2021-04-13T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:2109549,2109549,,Johannes Lid,http://www.wikidata.org/entity/Q94522,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,b9bbcb71-29f0-4de8-ae11-1127ef398513,,,,,1956-07-19,,201,201,1956,7,19,,,,,,,,,,,,NORTH_AMERICA,,,,CA,Alberta,,,"Kananaskis, Mountain north of junction of Bow- and Kananaskis Rivers, under the high cliff",,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Carex rupestris,,,Johannes Lid,http://www.wikidata.org/entity/Q94522,1956-07-19T00:00:00,,,,,,2723767,,,,,,Carex rupestris All.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Cyperaceae,,,,Carex,Carex,,,rupestris,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:46.246Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage;StillImage,false,false,2723767,2723767,6,7707728,196,1369,7708,2721893,,2723767,Carex rupestris,Carex rupestris All.,Carex rupestris,,EML,2024-06-24T12:32:46.246Z,2024-06-24T12:08:52.354Z,true,,null,false,NORTH_AMERICA,EUROPE,,,,,,,,,NE
1455,1702335404,,,,CC_BY_4_0,2010-09-08T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:526507,526507,,Harald Lindberg,http://www.wikidata.org/entity/Q3127253,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,09c8ebae-e74d-11e4-8843-00155d012a60,,,,,1934-08-19,,231,231,1934,8,19,,,,,,,,,,,,EUROPE,,,,FI,Varsinais-Suomi,,,"Isthmus Karelicus, par. Pyhäjärvi, Keliä in ripa lac. Pyhäjärvi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juncus articulatus,,,Harald Lindberg,http://www.wikidata.org/entity/Q3127253,1934-08-19T00:00:00,,,,,,2701261,,,,,,Juncus articulatus L.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Juncaceae,,,,Juncus,Juncus,,,articulatus,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:36.667Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage;StillImage,false,false,2701261,2701261,6,7707728,196,1369,5353,2701072,,2701261,Juncus articulatus,Juncus articulatus L.,Juncus articulatus,,EML,2024-06-24T12:32:36.667Z,2024-06-24T12:08:52.354Z,true,,null,false,EUROPE,EUROPE,,,,,,,,,LC
1456,1701705958,,,,CC_BY_4_0,2016-12-13T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:64432,64432,,Anders Melheim,http://www.wikidata.org/entity/Q107149693,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,5be17c2c-e74c-11e4-acd7-00155d012a60,,,,,1932-07-01,,183,183,1932,7,1,,,,,,,,,,,,EUROPE,,,,NO,Trøndelag,Skaun,,"Pienes mølle, ved bryggja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lappula squarrosa,,,Anders Melheim,http://www.wikidata.org/entity/Q107149693,1932-07-01T00:00:00,,,,,,2925756,,,,,,Lappula squarrosa (Retz.) Dumort.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Boraginales,,Boraginaceae,,,,Lappula,Lappula,,,squarrosa,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:01.375Z,,,,,,CONTINENT_DERIVED_FROM_COUNTRY,StillImage,false,false,2925756,2925756,6,7707728,220,7226464,2498,2925752,,2925756,Lappula squarrosa,Lappula squarrosa (Retz.) Dumort.,Lappula squarrosa,,EML,2024-06-24T12:32:01.375Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
1457,1702039312,,,,CC_BY_4_0,2015-05-04T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,Berg Macaronesia,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:2002833,2002833,,Rolf Y. Berg,http://www.wikidata.org/entity/Q7360815,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,e3abee39-49a3-4990-8a7a-749377324dae,,,,,1983-01-04,,4,4,1983,1,4,,,,,,,,,,,,,,,,ES,Tenerife,,,"Santa Cruz de Tenerife: Tenerife: Monte de las Mercedes: Cruz de Carmen, along path towards Punta del Hidalgo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gennaria diphylla Parl.,,,Rolf Y. Berg,http://www.wikidata.org/entity/Q7360815,1983-01-04T00:00:00,,,,,,2834242,,,,,,Gennaria diphylla (Link) Parl.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Asparagales,,Orchidaceae,,,,Gennaria,Gennaria,,,diphylla,,,SPECIES,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:45.938Z,,,,,,,StillImage,false,false,2834242,2834242,6,7707728,196,1169,7689,2834241,,2834242,Gennaria diphylla,Gennaria diphylla (Link) Parl.,Gennaria diphylla Parl.,,EML,2024-06-24T12:32:45.938Z,2024-06-24T12:08:52.354Z,true,,null,false,EUROPE,EUROPE,,,,,,,,,NE
1458,1702194126,,,,CC_BY_4_0,2005-02-14T00:00:00Z,University of Oslo,,,,https://ror.org/01xtthb56,,,O,O-V,,,PRESERVED_SPECIMEN,,,,urn:catalog:O:V:285263,285263,,Anders Bryn,https://orcid.org/0000-0003-4712-8266,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2003-07-13,,194,194,2003,7,13,,kalkmyr.,,,,,,,,,,EUROPE,,,,NO,Nordland,Vega,,"Risøya,",,,,,,,,,65.7126,11.9957,71.0,,,,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,,Carex cf. demissa x lepidocarpa,cf.,,Reidar Elven,https://orcid.org/0000-0003-3375-7408,2007-01-01T00:00:00,,1,IdentificationQualifierTaxonRank: Species,,,2721893,,,,,,Carex L.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Cyperaceae,,,,Carex,Carex,,,,,,GENUS,,,,ACCEPTED,,,e45c7d91-81c6-4455-86e3-2965a5739b1f,NO,2024-06-24T12:32:19.242Z,5.0,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK,StillImage,true,false,2721893,2721893,6,7707728,196,1369,7708,2721893,,,,Carex L.,Carex demissa x lepidocarpa,,EML,2024-06-24T12:32:19.242Z,2024-06-24T12:08:52.354Z,false,,null,false,EUROPE,EUROPE,,,,,,,,,NE
